OML,PG,Chimbu
OMM,OM,
OMO,BA,Federation of Bosnia and Herzegovina
OMR,RO,Bihor
OMS,RU,Omsk
OMY,KH,Preah Vihear
ONA,US,Minnesota
ONB,PG,
OND,NA,Oshana
ONE,SB,
ONG,AU,
ONH,US,New York
ONI,ID,Papua
ONJ,JP,Akita
ONK,RU,Sakha
ONL,US,Nebraska
ONM,US,New Mexico
ONN,US,
ONO,US,Oregon
ONP,US,Oregon
ONQ,TR,Zonguldak
ONR,AU,
ONS,AU,Western Australia
ONT,US,California
ONU,FJ,
ONX,PA,Colon
ONY,US,Texas
OOA,US,Iowa
OOD,AU,Western Australia
OOK,US,
OOL,AU,Queensland
OOM,AU,New South Wales
OOR,AU,
OOT,KI,
OPA,IS,Northeast
OPB,PG,
OPF,US,Florida
OPI,AU,Northern Territory
OPL,US,Louisiana
OPO,PT,Porto
OPP,BR,
OPS,BR,
OPU,PG,
OPW,NA,Kunene
ORA,AR,Salta
ORB,SE,OErebro
ORC,CO,Casanare
ORD,US,Illinois
ORE,FR,Centre
ORF,US,Virginia
ORG,SR,Paramaribo
ORH,US,Massachusetts
ORI,US,
ORJ,GY,
ORK,IE,Munster
ORL,US,Florida
ORM,GB,England
ORN,DZ,
ORO,HN,Yoro
ORP,BW,Central
ORQ,US,Connecticut
ORR,AU,
ORS,AU,
ORT,US,
ORU,BO,Oruro
ORV,US,
ORW,PK,Balochistan
ORX,BR,Para
ORY,FR,Ile-de-France
ORZ,BZ,Cayo
OSB,US,Missouri
OSC,US,Michigan
OSD,SE,Jaemtland
OSE,PG,
OSF,RU,Moskovskaya
OSG,PG,
OSH,US,Wisconsin
OSI,HR,Osjecko-Baranjska
OSJ,KE,Narok
OSK,SE,Kalmar
OSL,NO,Akershus
OSM,IQ,Ninawa
OSN,KR,Gyeonggi-do
OSO,AU,
OSR,CZ,
OSS,KG,Osh
OST,BE,Flanders
OSU,US,Ohio
OSW,RU,Orenburg
OSX,US,Mississippi
OSY,NO,Nord-Trondelag
OSZ,PL,West Pomeranian Voivodeship
OTA,ET,Amhara
OTC,TD,Lac
OTD,PA,Panama
OTG,US,Minnesota
OTH,US,Oregon
OTI,ID,Maluku Utara
OTJ,NA,Otjozondjupa
OTK,US,Oregon
OTL,MR,Brakna
OTM,US,Iowa
OTN,US,Indiana
OTO,US,New Mexico
OTP,RO,Ilfov
OTQ,CN,
OTR,CR,Puntarenas
OTS,US,Washington
OTT,BR,Mato Grosso
OTU,CO,Antioquia
OTV,SB,
OTY,PG,
OTZ,US,
OUA,BF,Centre
OUD,MA,Oriental
OUE,CG,Sangha
OUG,BF,Nord
OUH,ZA,Western Cape
OUI,LA,
OUK,GB,
OUL,FI,Northern Ostrobothnia
OUM,TD,Batha
OUN,US,Oklahoma
OUR,CM,East
OUS,BR,Sao Paulo
OUT,TD,Chari-Baguirmi
OUU,GA,
OUZ,MR,Tiris Zemmour
OVA,MG,Androy
OVB,RU,Novosibirsk
OVD,ES,Asturias
OVE,US,California
OVG,ZA,Western Cape
OVL,CL,Coquimbo
OVR,AR,Buenos Aires
OVS,RU,Khanty-Mansiyskiy Avtonomnyy Okrug
OWA,US,Minnesota
OWB,US,Kentucky
OWD,US,Massachusetts
OWE,GA,Estuaire
OWK,US,Maine
OXB,GW,Bissau
OXC,US,Connecticut
OXD,US,Ohio
OXF,GB,England
OXO,AU,
OXR,US,California
OXY,AU,
OYA,AR,Corrientes
OYC,GF,
OYE,GA,Woleu-Ntem
OYG,UG,Northern Region
OYK,BR,
OYL,KE,Marsabit
OYN,AU,
OYO,AR,Buenos Aires
OYP,GF,Guyane
OYS,US,California
OZA,US,Texas
OZC,PH,Northern Mindanao
OZG,MA,Souss-Massa-Draa
OZH,UA,Zaporizhia
OZI,ES,Azores
OZP,ES,Andalusia
OZR,US,Alabama
OZU,ES,Andalusia
OZZ,MA,Souss-Massa-Draa
PAA,MM,Kayin
PAB,IN,Himachal Pradesh
PAC,PA,Panama
PAD,DE,North Rhine-Westphalia
PAE,US,Washington
PAF,UG,Western Region
PAG,PH,Zamboanga Peninsula
PAH,US,Kentucky
PAJ,PK,Federally Administered Tribal Areas
PAK,US,Hawaii
PAL,CO,
PAM,US,Florida
PAN,TH,Pattani
PAO,US,California
PAP,HT,Ouest
PAQ,US,Alaska
PAS,GR,South Aegean
PAT,IN,Bihar
PAU,MM,
PAV,BR,Bahia
PAW,PG,
PAX,HT,Nord-Ouest
PAY,MY,
PAZ,MX,Veracruz
PBA,US,
PBB,BR,Mato Grosso do Sul
PBC,MX,Puebla
PBD,IN,Gujarat
PBE,CO,Antioquia
PBF,US,Arkansas
PBG,US,New York
PBH,BT,Paro
PBI,US,Florida
PBJ,VU,
PBK,US,
PBL,VE,Carabobo
PBM,SR,Para
PBN,AO,Cuanza Sul
PBO,AU,
PBP,CR,Guanacaste
PBQ,BR,Rondonia
PBR,GT,Izabal
PBS,TH,Phuket
PBT,PY,Alto Paraguay
PBU,MM,Tibet Autonomous Region
PBV,BR,
PBW,ID,Northern
PBX,BR,
PBY,AU,
PBZ,ZA,Western Cape
PCA,US,
PCB,ID,West Java
PCC,CO,
PCD,US,Wisconsin
PCE,US,
PCF,ZA,North-West
PCG,GT,Peten
PCH,HN,Copan
PCJ,PY,
PCK,US,
PCL,PE,Ucayali
PCM,MX,Quintana Roo
PCN,NZ,Marlborough
PCO,MX,
PCP,ST,Principe
PCQ,LA,Phongsali
PCR,CO,
PCS,BR,Piaui
PCT,US,
PCU,US,Mississippi
PCV,MX,Baja California Sur
PDA,CO,Guainia
PDB,US,
PDC,NC,North Province
PDD,MZ,Maputo City
PDE,AU,
PDF,BR,Bahia
PDG,ID,West Sumatra
PDI,PG,
PDK,US,Georgia
PDL,PT,Azores
PDM,PA,Los Santos
PDN,AU,
PDO,ID,South Sumatra
PDP,UY,Maldonado
PDR,BR,Maranhao
PDS,MX,Coahuila
PDT,US,Oregon
PDU,UY,Paysandu
PDV,BG,Plovdiv
PDX,US,Washington
PDZ,VE,Delta Amacuro
PEA,AU,
PEB,MZ,
PEC,US,
PED,CZ,
PEE,RU,Perm
PEF,DE,Mecklenburg-Vorpommern
PEG,IT,Umbria
PEH,AR,Buenos Aires
PEI,CO,Risaralda
PEK,CN,
PEL,LS,
PEM,PE,Madre de Dios
PEN,MY,Penang
PEP,AU,
PEQ,US,Texas
PER,AU,Western Australia
PES,RU,Republic of Karelia
PET,BR,Rio Grande do Sul
PEU,HN,Gracias a Dios
PEV,HU,
PEW,PK,Khyber Pakhtunkhwa
PEX,RU,Komi Republic
PEY,AU,South Australia
PEZ,RU,Penza
PFA,US,
PFB,BR,Rio Grande do Sul
PFC,US,Oregon
PFD,US,
PFJ,IS,
PFM,CA,
PFN,US,Florida
PFO,CY,Pafos
PFQ,IR,Ardabil
PFR,CD,Kasai-Occidental
PGA,US,Arizona
PGB,PG,
PGC,US,West Virginia
PGD,US,Florida
PGE,PG,
PGF,FR,Languedoc-Roussillon
PGG,BR,Para
PGH,IN,Uttarakhand
PGI,AO,
PGK,ID,Bangka-Belitung Islands
PGL,US,Mississippi
PGM,US,
PGN,PG,Southern Highlands
PGO,US,Colorado
PGP,ST,
PGQ,ID,Maluku Utara
PGR,US,Arkansas
PGS,US,Arizona
PGU,IR,Bushehr
PGV,US,North Carolina
PGX,FR,Aquitaine
PGZ,BR,Parana
PHA,VN,Ninh Thuan
PHB,BR,Piaui
PHC,NG,Rivers
PHD,US,Ohio
PHE,AU,
PHF,US,Virginia
PHG,NG,Rivers
PHH,VN,Binh Thuan
PHI,BR,Maranhao
PHJ,AU,New South Wales
PHK,US,Florida
PHL,US,Pennsylvania
PHN,US,Michigan
PHO,US,
PHP,US,South Dakota
PHQ,AU,
PHR,FJ,
PHS,TH,Phitsanulok
PHT,US,Tennessee
PHU,VN,Tra Vinh
PHW,ZA,Limpopo
PHX,US,Arizona
PHY,TH,Phetchabun
PHZ,TH,Phuket
PIA,US,Illinois
PIB,US,Mississippi
PIC,TC,
PID,BS,
PIE,US,Florida
PIF,TW,Taiwan
PIG,BR,Parana
PIH,US,Idaho
PII,US,
PIK,GB,Scotland
PIL,PY,Neembucu
PIM,US,Georgia
PIN,BR,Amazonas
PIO,PE,Ica
PIP,US,
PIQ,GY,
PIR,US,South Dakota
PIS,FR,Poitou-Charentes
PIT,US,Pennsylvania
PIU,PE,Piura
PIV,BR,Minas Gerais
PIW,CA,
PIX,PT,
PIZ,US,
PJA,SE,Norrbotten
PJB,US,Arizona
PJC,PY,
PJG,PK,Balochistan
PJM,CR,Puntarenas
PJS,US,
PJZ,MX,Quintana Roo
PKA,US,
PKB,US,Ohio
PKC,RU,Kamtsjatka
PKD,US,Minnesota
PKE,AU,New South Wales
PKF,US,Wisconsin
PKG,MY,
PKH,GR,Peloponnese
PKJ,GT,Quiche
PKK,MM,Magway
PKL,NZ,
PKM,GY,
PKN,ID,Central Kalimantan
PKO,BJ,Borgou
PKP,PF,
PKR,NP,Western Region
PKS,LA,Bolikhamxai
PKT,AU,
PKU,ID,
PKV,RU,Pskov
PKW,BW,Central
PKX,CN,Beijing
PKY,ID,Central Kalimantan
PKZ,LA,Champasak
PLA,CO,Tolima
PLC,CO,Cordoba
PLD,CR,Guanacaste
PLE,PG,
PLF,TD,Mayo-Kebbi Ouest
PLH,GB,England
PLI,VC,Carriacou and Petite Martinique
PLJ,BZ,
PLK,US,Missouri
PLL,BR,Amazonas
PLM,ID,South Sumatra
PLN,US,Michigan
PLO,AU,South Australia
PLP,PA,Darien
PLQ,LT,Klaipedos apskritis
PLR,US,Alabama
PLS,TC,Mayaguana
PLT,CO,Magdalena
PLU,BR,Minas Gerais
PLV,UA,Poltava
PLW,ID,Central Sulawesi
PLX,KZ,East Kazakhstan
PLY,US,Indiana
PLZ,ZA,Eastern Cape
PMA,TZ,Pemba South
PMB,US,Manitoba
PMC,CL,Los Lagos
PMD,US,California
PME,GB,England
PMF,IT,Emilia-Romagna
PMG,BR,Mato Grosso do Sul
PMH,US,Ohio
PMI,ES,Balearic Islands
PMK,AU,Queensland
PML,US,
PMM,TH,Chachoengsao
PMN,PG,
PMO,IT,Sicily
PMP,PG,Southern Highlands
PMQ,AR,Santa Cruz
PMR,NZ,Manawatu-Wanganui
PMS,SY,Homs
PMT,GY,Demerara-Mahaica
PMU,US,
PMV,VE,Nueva Esparta
PMW,BR,
PMX,US,Massachusetts
PMY,AR,Chubut
PMZ,CR,Puntarenas
PNA,ES,Navarre
PNB,BR,Tocantins
PNC,US,Oklahoma
PND,BZ,Toledo
PNE,US,Pennsylvania
PNF,US,
PNG,BR,Parana
PNH,KH,Phnom Penh
PNI,FM,Pohnpei
PNJ,CN,Shandong Sheng
PNK,ID,West Kalimantan
PNL,IT,Sicily
PNN,US,Maine
PNO,MX,Oaxaca
PNP,PG,
PNQ,IN,Maharashtra
PNR,CG,Pointe-Noire
PNS,US,Florida
PNT,CL,Magallanes
PNU,US,Utah
PNV,LT,Panevezys
PNX,US,Texas
PNY,IN,Tamil Nadu
PNZ,BR,Pernambuco
POA,BR,Rio Grande do Sul
POB,US,North Carolina
POC,US,California
POD,SN,Saint-Louis
POE,US,Louisiana
POF,US,Missouri
POG,GA,Ogooue-Maritime
POH,US,Iowa
POI,BO,Potosi
POJ,BR,Minas Gerais
POL,MZ,Cabo Delgado
POM,PG,
PON,GT,Peten
POO,BR,Minas Gerais
POP,DO,Puerto Plata
POQ,US,
POR,FI,Satakunta
POS,TT,Tunapuna/Piarco
POT,JM,Portland
POU,US,New York
POV,SK,Presovsky
POW,SI,Piran-Pirano
POX,FR,Ile-de-France
POY,US,Wyoming
POZ,PL,Greater Poland Voivodeship
PPA,US,Texas
PPB,BR,Sao Paulo
PPC,US,
PPD,PR,Humacao
PPE,MX,Sonora
PPF,US,Kansas
PPG,AS,Western District
PPH,VE,
PPI,AU,South Australia
PPJ,ID,Riau
PPK,KZ,Soltustik Qazaqstan
PPL,NP,
PPM,US,Florida
PPN,CO,Cauca
PPO,BS,
PPP,AU,
PPQ,NZ,Wellington
PPR,ID,Riau
PPS,PH,Mimaropa
PPT,PF,Iles du Vent
PPU,MM,Mae Hong Son
PPV,US,
PPW,GB,
PPX,PG,
PPY,BR,Minas Gerais
PPZ,VE,Vichada
PQC,VN,Kien Giang
PQD,LK,Eastern Province
PQI,US,Maine
PQM,MX,Chiapas
PQQ,AU,
PQS,US,
PQT,GL,
PRA,AR,Entre Rios
PRB,US,California
PRC,US,Arizona
PRD,AU,
PRE,CO,
PRF,US,
PRG,CZ,Central Bohemia
PRH,TH,Phrae
PRI,SC,English River
PRJ,IT,Campania
PRK,ZA,Northern Cape
PRL,US,Alaska
PRM,PT,Faro
PRN,XK,Pristina
PRO,US,Iowa
PRP,FR,Corsica
PRQ,AR,Chaco
PRR,GY,
PRS,SB,
PRT,US,
PRU,MM,
PRV,CZ,Olomoucky
PRW,US,Wisconsin
PRX,US,Texas
PRY,ZA,Gauteng
PRZ,US,Oregon
PSA,IT,Tuscany
PSB,US,Pennsylvania
PSC,US,Washington
PSD,EG,Muhafazat Bur Sa`id
PSE,PR,Juana Diaz
PSF,US,Massachusetts
PSG,US,
PSH,DE,Schleswig-Holstein
PSI,PK,Balochistan
PSJ,ID,Central Sulawesi
PSK,US,Virginia
PSL,GB,Scotland
PSM,US,New Hampshire
PSN,US,Texas
PSO,CO,Narino
PSP,US,California
PSQ,US,New Jersey
PSR,IT,Abruzzo
PSS,AR,Misiones
PST,CU,Holguin
PSU,ID,Sarawak
PSV,GB,
PSW,BR,Minas Gerais
PSX,US,Texas
PSY,FK,
PSZ,BO,Mato Grosso do Sul
PTA,US,Alaska
PTB,US,Virginia
PTC,US,
PTD,US,
PTF,FJ,
PTG,ZA,Limpopo
PTH,US,
PTI,AU,Queensland
PTJ,AU,Victoria
PTK,US,Michigan
PTL,US,
PTM,VE,Barinas
PTN,US,Louisiana
PTO,BR,Parana
PTP,GP,Guadeloupe
PTQ,BR,Para
PTR,US,
PTS,US,Kansas
PTT,US,Kansas
PTU,US,
PTV,US,California
PTW,US,Pennsylvania
PTX,CO,Huila
PTY,PA,Panama
PTZ,EC,
PUA,PG,New Ireland
PUB,US,Colorado
PUC,US,Utah
PUD,AR,Santa Cruz
PUE,PA,Guna Yala
PUF,FR,Aquitaine
PUG,AU,South Australia
PUH,MX,Oaxaca
PUI,PG,
PUJ,DO,San Juan
PUK,PF,
PUL,US,Washington
PUN,CD,Maniema
PUO,US,
PUP,BF,
PUQ,CL,
PUR,BO,
PUS,KR,Gyeongsangnam-do
PUT,IN,Andhra Pradesh
PUU,CO,
PUV,NC,North Province
PUW,US,Washington
PUX,CL,Los Rios
PUY,HR,Istarska
PUZ,NI,Atlantico Norte (RAAN)
PVA,CO,"Archipielago de San Andres, Providencia y Santa Catalina"
PVC,US,Massachusetts
PVD,US,Rhode Island
PVE,PA,Cocle
PVF,US,California
PVG,CN,Shanghai Shi
PVH,BR,Rondonia
PVI,BR,Parana
PVK,GR,Epirus
PVL,US,Kentucky
PVO,EC,Manabi
PVR,MX,Nayarit
PVS,RU,Chukotskiy Avtonomnyy Okrug
PVU,US,Utah
PVW,US,Texas
PVY,US,
PVZ,US,Ohio
PWA,US,Oklahoma
PWD,US,Montana
PWE,RU,Chukotskiy Avtonomnyy Okrug
PWI,ET,Amhara
PWK,US,Illinois
PWL,ID,Central Java
PWM,US,Maine
PWN,BS,Crooked Island and Long Cay
PWO,CD,Northern
PWQ,KZ,Pavlodar
PWR,US,
PWT,US,Washington
PWY,US,Wyoming
PXA,ID,South Sumatra
PXH,AU,
PXL,US,Arizona
PXM,MX,Oaxaca
PXO,PT,Madeira
PXR,TH,Surin
PXS,ES,Andalusia
PXU,VN,Gia Lai
PYA,CO,Boyaca
PYB,IN,Odisha
PYC,PA,Colon
PYE,CK,
PYG,IN,Sikkim
PYH,VE,Amazonas
PYJ,RU,Sakha
PYK,IR,Alborz
PYL,US,Arkansas
PYM,US,Massachusetts
PYN,CO,Narino
PYO,EC,Putumayo
PYR,GR,West Greece
PYS,US,California
PYT,BR,
PYV,PA,Darien
PYX,TH,Chon Buri
PYY,TH,Chiang Mai
PZA,CO,
PZB,ZA,KwaZulu-Natal
PZE,GB,England
PZH,PK,Balochistan
PZI,CN,Sichuan
PZK,CK,Manu'a
PZL,ZA,KwaZulu-Natal
PZO,VE,Bolivar
PZS,CL,
PZU,SD,Red Sea
PZY,SK,Trnavsky
QAQ,IT,Abruzzo
QBC,CA,
QCU,GL,
QCY,GB,England
QDV,BR,
QFI,GL,
QFK,NO,Sogn og Fjordane
QFQ,NO,Sogn og Fjordane
QGP,BR,
QGQ,GL,Qeqqata
QGV,DE,Hesse
QHU,DE,Schleswig-Holstein
QIG,BR,
QJE,GL,
QJI,GL,
QKS,US,Pennsylvania
QKU,DE,North Rhine-Westphalia
QLR,PT,Leiria
QLU,PL,Lublin Voivodeship
QLV,DE,North Rhine-Westphalia
QMK,GL,
QMV,US,New Jersey
QNS,BR,
QNY,US,
QOR,TR,Diyarbakir
QOW,NG,Imo
QPG,SG,
QPW,GL,
QRA,ZA,Gauteng
QRO,MX,Queretaro
QRW,NG,Delta
QRY,GL,Qaasuitsup
QSC,BR,Sao Paulo
QSF,DZ,Setif
QSG,DK,
QSR,IT,Campania
QSZ,CN,Xinjiang Uygur Zizhiqu
QUB,LY,Sha`biyat Wadi al Hayat
QUG,GB,England
QUO,NG,Akwa Ibom
QUP,GL,
QUY,GB,England
QWG,US,North Carolina
QXD,BR,
QZD,HU,Csongrad
RAA,PG,
RAB,PG,
RAC,US,Wisconsin
RAD,VG,
RAE,SA,Northern Borders
RAF,AR,
RAG,NZ,
RAH,SA,Al Muthanna
RAI,CV,Praia
RAJ,IN,Gujarat
RAK,MA,Marrakech-Tensift-Al Haouz
RAL,US,California
RAM,AU,Northern Territory
RAN,IT,Emilia-Romagna
RAO,BR,Sao Paulo
RAP,US,South Dakota
RAQ,ID,
RAR,CK,
RAS,IR,Gilan
RAT,RU,Khanty-Mansiyskiy Avtonomnyy Okrug
RAV,CO,Arauca
RAW,PG,
RAX,PG,
RAZ,PK,Azad Kashmir
RBA,MA,Rabat-Sale-Zemmour-Zaer
RBB,BR,Amazonas
RBC,AU,Victoria
RBD,US,Texas
RBE,KH,Ratanakiri
RBF,US,California
RBG,US,Oregon
RBH,US,
RBI,FJ,Hawaii
RBJ,JP,
RBK,US,California
RBL,US,California
RBM,DE,Bavaria
RBN,US,Florida
RBO,BO,Santa Cruz
RBP,PG,
RBQ,BO,El Beni
RBR,BR,Acre
RBS,AU,Victoria
RBT,KE,Marsabit
RBU,AU,Western Australia
RBV,SB,
RBW,US,South Carolina
RBX,SS,Lakes
RBY,US,
RCA,US,South Dakota
RCB,ZA,KwaZulu-Natal
RCE,US,
RCH,CO,La Guajira
RCK,US,Texas
RCL,VU,Queensland
RCM,AU,
RCN,AU,South Australia
RCO,FR,Poitou-Charentes
RCP,US,
RCQ,AR,Santa Fe
RCR,US,Indiana
RCS,GB,England
RCT,US,Michigan
RCU,AR,Cordoba
RCY,BS,
RDA,AU,
RDB,US,
RDC,BR,
RDD,US,California
RDE,ID,West Papua
RDG,US,Pennsylvania
RDL,EG,North Sinai Governorate
RDM,US,Oregon
RDN,MY,
RDO,PL,Masovian Voivodeship
RDP,IN,West Bengal
RDR,US,Minnesota
RDS,AR,Neuquen
RDT,SN,Saint-Louis
RDU,US,North Carolina
RDV,US,
RDZ,FR,Midi-Pyrenees
REA,PF,
REB,DE,Mecklenburg-Vorpommern
REC,BR,Pernambuco
RED,US,Pennsylvania
REE,US,Texas
REG,IT,Calabria
REH,US,Delaware
REI,GF,Guyane
REL,AR,Chubut
REN,RU,Orenburg
REO,US,Idaho
REP,KH,Siem Reap
REQ,PK,Loreto
RER,GT,Retalhuleu
RES,AR,Chaco
RET,NO,Nordland
REU,ES,Catalonia
REW,IN,Madhya Pradesh
REX,MX,Tamaulipas
REY,BO,El Beni
REZ,BR,Rio de Janeiro
RFA,CF,
RFD,US,Illinois
RFG,US,
RFK,US,Mississippi
RFN,IS,
RFP,PF,Iles Sous-le-Vent
RFR,CR,Limon
RFS,NI,Atlantico Norte (RAAN)
RGA,AR,Tierra del Fuego
RGE,PG,
RGH,IN,West Bengal
RGI,PF,
RGK,RU,Altai Krai
RGL,AR,
RGN,MM,Yangon
RGO,KP,Hamgyong-bukto
RGR,US,Texas
RGS,ES,Castille and Leon
RGT,ID,Riau
RHA,IS,West
RHD,AR,Santiago del Estero
RHE,FR,Champagne-Ardenne
RHG,RW,Northern Province
RHI,US,Wisconsin
RHL,AU,
RHN,NA,Karas
RHO,GR,South Aegean
RHP,NP,
RHR,AE,
RHT,CN,Inner Mongolia
RHV,US,
RIA,BR,Rio Grande do Sul
RIB,BO,El Beni
RIC,US,Virginia
RID,US,Indiana
RIE,US,Wisconsin
RIF,US,Utah
RIG,BR,Rio Grande do Sul
RIH,PA,Cocle
RIJ,PE,San Martin
RIK,CR,Guanacaste
RIL,US,Colorado
RIM,PE,Amazonas
RIN,SB,
RIR,US,California
RIS,JP,Hokkaido
RIT,PA,Herrera
RIV,US,California
RIW,US,Wyoming
RIX,LV,Babite
RIY,YE,Muhafazat Hadramawt
RIZ,PA,Veraguas
RJA,IN,Andhra Pradesh
RJB,NP,Eastern Region
RJH,BD,Rajshahi
RJI,IN,Kashmir
RJK,HR,Primorsko-Goranska
RJL,ES,La Rioja
RJM,ID,West Papua
RJN,IR,Kerman
RKA,PF,
RKC,US,California
RKD,US,Maine
RKE,DK,Zealand
RKH,US,South Carolina
RKI,ID,West Sumatra
RKO,ID,East Kalimantan
RKP,US,Texas
RKR,US,Oklahoma
RKS,US,Wyoming
RKT,AE,Ra's al Khaymah
RKU,PG,National Capital
RKV,IS,Capital Region
RKW,US,Tennessee
RKY,AU,
RKZ,CN,Tibet Autonomous Region
RLA,US,
RLD,US,Washington
RLG,DE,Mecklenburg-Vorpommern
RLI,US,Alabama
RLK,CN,Inner Mongolia
RLO,AR,San Luis
RLP,AU,
RLR,MG,Ihorombe
RLT,NE,Agadez
RLU,US,
RMA,AU,
RMB,OM,Al Buraimi
RMD,IN,Telangana
RME,US,New York
RMF,EG,Red Sea
RMG,US,Georgia
RMI,IT,Emilia-Romagna
RMK,AU,South Australia
RML,LK,Western
RMN,PG,
RMO,MD,
RMP,US,
RMQ,TW,Taiwan
RMS,DE,Rheinland-Pfalz
RMT,PF,
RMU,ES,Murcia
RMY,US,Michigan
RMZ,RU,
RNA,SB,
RNB,SE,
RNC,US,Tennessee
RND,US,
RNE,FR,Rhone-Alpes
RNG,US,Colorado
RNH,US,Wisconsin
RNI,NI,Atlantico Sur
RNJ,JP,Okinawa
RNL,SB,Makira
RNM,OM,California
RNN,DK,Capital Region
RNO,US,Nevada
RNP,MH,Rongelap Atoll
RNR,PG,
RNS,FR,Brittany
RNT,US,Washington
RNU,MY,
RNZ,US,Indiana
ROA,US,Virginia
ROB,LR,Margibi
ROC,US,
ROD,ZA,Western Cape
ROF,US,
ROG,US,Arkansas
ROH,AU,
ROI,TH,Roi Et
ROK,AU,Queensland
ROL,US,Utah
RON,CO,Arauca
ROO,BR,Mato Grosso
ROP,MP,Yigo
ROR,PW,Airai
ROS,AR,Santa Fe
ROT,NZ,Bay of Plenty
ROU,BG,Ruse
ROV,RU,Rostov
ROW,US,New Mexico
ROX,US,Minnesota
ROY,AR,Chubut
ROZ,ES,Galicia
RPA,NP,Eastern Region
RPB,AU,
RPM,AU,
RPN,IL,Northern District
RPR,IN,Chhattisgarh
RPU,PH,
RPV,AU,
RPX,US,Montana
RQA,CN,Xinjiang Uygur Zizhiqu
RQW,IQ,Salah ad Din Governorate
RQY,IN,Karnataka
RRA,ES,Andalusia
RRE,AU,
RRG,MU,Rodrigues
RRI,SB,
RRJ,BR,
RRK,IN,Odisha
RRL,US,Wisconsin
RRM,MZ,
RRN,BR,Rondonia
RRO,IT,Campania
RRR,PF,
RRS,NO,
RRT,US,
RRV,AU,Northern Territory
RSA,AR,La Pampa
RSB,AU,
RSD,BS,Central Eleuthera
RSE,AU,New South Wales
RSG,BR,Para
RSH,US,
RSI,PA,Colon
RSJ,US,
RSK,ID,West Papua
RSL,US,Kansas
RSN,US,Louisiana
RSP,US,
RSS,SD,Blue Nile
RST,US,Minnesota
RSU,KR,
RSW,US,Florida
RSX,US,New York
RTA,FJ,Rotuma
RTB,HN,Bay Islands
RTC,IN,Maharashtra
RTD,US,Florida
RTE,US,
RTG,ID,East Nusa Tenggara
RTI,ID,East Nusa Tenggara
RTL,US,Idaho
RTM,NL,South Holland
RTN,US,New Mexico
RTP,AU,
RTS,AU,Western Australia
RTW,RU,Saratov
RTY,AU,South Australia
RUA,UG,Northern Region
RUD,IR,Semnan
RUE,CD,Arkansas
RUF,ID,
RUG,CN,Jiangsu Sheng
RUH,SA,Ar Riyad
RUI,US,
RUK,NP,Mid Western
RUL,MV,Gaafu Alifu Atholhu
RUM,NP,Central Region
RUN,RE,Reunion
RUP,IN,Assam
RUR,PF,
RUS,SB,Malaita
RUT,US,Vermont
RUU,PG,
RUV,GT,Alta Verapaz
RUY,HN,Cortes
RVA,MG,Atsimo-Atsinanana
RVC,LR,River Cess
RVD,BR,Goias
RVE,CO,Arauca
RVH,RU,Leningrad
RVI,RU,Rostov
RVK,NO,Nord-Trondelag
RVN,FI,Lapland
RVO,ZA,North-West
RVR,US,Utah
RVS,US,Oklahoma
RVT,AU,Western Australia
RVV,PF,
RVY,UY,Rio Grande do Sul
RWB,US,
RWF,US,Minnesota
RWI,US,North Carolina
RWL,US,Wyoming
RWN,UA,Rivne
RWS,BR,Sao Paulo
RXA,YE,
RXE,US,Idaho
RXS,PH,Western Visayas
RYB,RU,Jaroslavl
RYG,NO,Ostfold
RYK,PK,Punjab
RYL,ZM,
RYN,FR,Poitou-Charentes
RYO,AR,Santa Cruz
RZA,AR,Santa Cruz
RZE,PL,Subcarpathian Voivodeship
RZH,RU,Primorskiy
RZN,RU,Rjazan
RZP,PH,Mimaropa
RZR,IR,Mazandaran
RZS,PK,Sindh
RZV,TR,
RZZ,US,North Carolina
SAA,US,Wyoming
SAB,BQ,Saba
SAC,US,
SAD,US,Arizona
SAE,ID,West Nusa Tenggara
SAF,US,New Mexico
SAG,IN,Maharashtra
SAH,YE,Amanat Al Asimah
SAI,KH,Siem Reap
SAK,IS,Northwest
SAL,SV,La Paz
SAM,PG,
SAN,US,California
SAP,HN,Cortes
SAQ,BS,North Andros
SAR,US,Illinois
SAS,US,California
SAT,US,Texas
SAU,ID,East Nusa Tenggara
SAV,US,Georgia
SAW,TR,Istanbul
SAX,PA,Embera
SAY,IT,Tuscany
SAZ,LR,Grand Kru
SBA,US,California
SBB,VE,Barinas
SBC,PG,
SBD,US,California
SBE,PG,
SBF,AF,Ghazni
SBG,ID,Aceh
SBH,GP,
SBI,GN,Boke
SBJ,BR,Espirito Santo
SBK,FR,Brittany
SBL,BO,
SBM,US,Wisconsin
SBN,US,Indiana
SBO,US,Utah
SBP,US,California
SBQ,PK,Balochistan
SBR,AU,
SBS,US,Colorado
SBT,RU,
SBU,ZA,Northern Cape
SBV,PG,Bougainville
SBW,MY,Sarawak
SBX,US,Montana
SBY,US,Maryland
SBZ,RO,Sibiu
SCA,CO,Bolivar
SCB,US,Nebraska
SCC,US,
SCD,HN,Yoro
SCE,US,Pennsylvania
SCF,US,Arizona
SCG,AU,
SCH,US,
SCI,VE,Tachira
SCJ,US,
SCK,US,California
SCL,CL,Pudahuel
SCM,US,
SCN,DE,Saarland
SCO,KZ,Mangghystau
SCP,FR,Aquitaine
SCQ,ES,Galicia
SCR,SE,Hedmark
SCS,GB,Scotland
SCT,YE,Muhafazat Hadramawt
